interview_id,application_id,interview_date,interview_type,interview_round,interview_status,interview_score
2097,6859,2025-08-07,Case Study,1,Passed,73.06
2098,6860,2025-12-12,Case Study,3,Failed,85.42
2099,6862,2025-02-02,Managerial,3,Passed,51.91
2100,6864,2025-01-20,Managerial,2,Passed,74.35
2101,6865,2025-02-20,HR,3,Passed,76.67
2102,6867,2026-01-10,HR,2,Passed,49.08
2103,6869,2025-04-01,HR,2,Failed,97.57
2104,6870,2026-01-04,HR,2,Failed,75.46
2105,6872,2025-07-22,Managerial,3,Passed,75.54
2106,6873,2025-03-04,Case Study,2,Passed,44.82
2107,6877,2025-10-07,Managerial,2,Passed,48.68
2108,6878,2025-08-12,Technical,1,Passed,78.03
2109,6883,2025-02-10,HR,2,Failed,57.91
2110,6886,2025-11-09,Managerial,2,Failed,82.47
2111,6891,2025-11-01,Managerial,3,Failed,52.72
2112,6900,2025-11-24,Case Study,1,Failed,93.18
2113,6905,2025-06-16,Managerial,1,Passed,93.06
2114,6908,2025-03-21,Managerial,2,Passed,45.67
2115,6913,2025-11-03,HR,3,Passed,52.76
2116,6914,2025-04-20,Technical,3,Failed,65.76
2117,6918,2025-03-28,Case Study,2,Passed,70.47
2118,6919,2025-10-04,Technical,3,Failed,49.42
2119,6920,2025-08-10,HR,3,Failed,85.42
2120,6924,2025-07-15,HR,1,Failed,69.06
2121,6925,2025-04-26,Managerial,1,Passed,70.15
2122,6927,2025-04-17,Case Study,3,Failed,86.61
2123,6929,2025-11-12,Technical,2,Passed,51.36
2124,6930,2025-06-23,HR,2,Passed,90.69
2125,6931,2025-10-31,Technical,1,Failed,60.33
2126,6936,2026-01-14,HR,1,Failed,89.64
2127,6938,2025-05-09,Technical,1,Failed,47.14
2128,6939,2025-05-15,Case Study,3,Passed,41.74
2129,6940,2025-08-30,Technical,1,Passed,84.73
2130,6942,2025-03-12,Managerial,3,Failed,55.18
2131,6943,2025-12-27,Managerial,1,Passed,94.45
2132,6944,2025-05-04,Technical,1,Failed,78.93
2133,6948,2025-09-25,Technical,2,Passed,99.78
2134,6949,2025-02-06,Managerial,1,Passed,76.96
2135,6958,2025-05-24,Managerial,2,Passed,46.37
2136,6959,2025-05-21,Technical,2,Failed,41.97
2137,6961,2025-04-17,HR,3,Passed,43.44
2138,6963,2025-10-30,Case Study,3,Passed,82.34
2139,6964,2025-03-15,HR,3,Passed,88.31
2140,6966,2025-01-21,Technical,3,Passed,47.26
2141,6977,2025-09-10,Managerial,1,Failed,52.32
2142,6981,2025-04-16,HR,1,Failed,71.69
2143,6988,2025-04-29,Technical,2,Failed,92.61
2144,6992,2025-03-11,HR,2,Passed,83.18
2145,6994,2025-07-09,Technical,2,Passed,53.53
2146,6995,2025-11-11,Technical,3,Failed,70.52
2147,6999,2025-03-11,Technical,2,Failed,95.21
2148,7002,2025-04-21,Managerial,3,Passed,67.93
2149,7006,2025-12-04,Managerial,2,Passed,73.03
2150,7008,2025-07-21,Case Study,1,Passed,82.59
2151,7012,2025-02-04,Case Study,1,Passed,82.24
2152,7014,2025-11-06,Managerial,1,Failed,42.13
2153,7025,2025-08-07,Managerial,2,Passed,42.04
2154,7026,2025-01-10,HR,3,Failed,55.66
2155,7027,2025-08-01,HR,1,Passed,89.45
2156,7040,2025-05-25,Technical,3,Passed,83.33
2157,7044,2025-06-30,HR,1,Passed,65.61
2158,7048,2025-08-08,HR,2,Failed,90.51
2159,7050,2025-01-20,Managerial,1,Failed,74.3
2160,7053,2025-01-16,HR,2,Failed,81.09
2161,7060,2025-08-11,Technical,3,Passed,65.94
2162,7063,2025-08-17,Technical,1,Failed,74.71
2163,7065,2025-06-25,HR,1,Passed,46.65
2164,7073,2025-04-29,HR,2,Passed,83.57
2165,7077,2026-01-11,HR,3,Passed,85.01
2166,7080,2025-11-30,Case Study,2,Passed,76.56
2167,7083,2025-09-26,Technical,2,Passed,57.89
2168,7085,2025-08-11,Managerial,1,Failed,47.82
2169,7088,2025-06-30,Technical,2,Passed,68.17
2170,7090,2025-09-26,Case Study,3,Passed,85.29
2171,7092,2025-07-23,HR,3,Passed,40.21
2172,7093,2025-11-05,Managerial,1,Passed,88.87
2173,7094,2025-12-20,Technical,1,Failed,43.98
2174,7096,2025-06-12,HR,2,Failed,76.98
2175,7102,2025-07-04,Case Study,2,Passed,98.23
2176,7103,2025-10-08,HR,2,Passed,53.87
2177,7109,2026-01-02,Managerial,3,Failed,82.91
2178,7110,2025-01-30,Managerial,3,Passed,66.02
2179,7114,2025-03-14,Technical,2,Failed,65.64
2180,7117,2025-12-26,HR,2,Passed,66.19
2181,7120,2025-10-28,Case Study,1,Failed,75.54
2182,7128,2025-08-03,HR,2,Failed,77.35
2183,7129,2025-10-03,Case Study,2,Passed,43.16
2184,7131,2025-03-27,Technical,2,Passed,99.69
2185,7134,2025-04-20,Case Study,3,Failed,75.06
2186,7135,2025-12-16,Technical,2,Passed,94.5
2187,7148,2025-12-01,HR,1,Failed,91.61
2188,7149,2025-03-20,Technical,2,Failed,50.57
2189,7158,2025-08-11,Case Study,1,Passed,77.52
2190,7161,2025-09-12,Managerial,2,Failed,44.71
2191,7162,2025-09-03,Case Study,3,Passed,58.28
2192,7167,2025-06-24,Case Study,1,Passed,59.38
2193,7172,2025-08-22,Case Study,3,Passed,46.75
2194,7174,2025-06-04,Managerial,2,Failed,83.76
2195,7182,2025-07-03,Managerial,3,Passed,66.93
2196,7183,2025-05-21,Case Study,3,Failed,72.47
2197,7184,2025-03-30,Case Study,3,Passed,76.66
2198,7186,2025-12-22,Technical,2,Failed,78.34
2199,7189,2025-07-03,HR,2,Failed,55.36
2200,7193,2025-12-06,HR,2,Passed,69.11
2201,7195,2025-12-24,Technical,3,Failed,68.49
2202,7201,2025-03-23,Managerial,2,Failed,60.42
2203,7204,2025-09-16,HR,2,Failed,60.93
2204,7212,2025-09-23,Case Study,3,Failed,65.63
2205,7213,2025-09-19,Technical,1,Passed,89.07
2206,7216,2025-07-24,Case Study,2,Passed,93.94
2207,7225,2025-11-15,HR,1,Failed,92.35
2208,7231,2025-10-08,Case Study,1,Passed,40.31
2209,7234,2025-09-22,Managerial,2,Passed,81.61
2210,7237,2025-04-11,Case Study,2,Passed,60.01
2211,7238,2025-04-02,Case Study,3,Passed,97.61
2212,7240,2025-01-24,Technical,3,Passed,78.62
2213,7242,2025-07-16,HR,3,Passed,43.99
2214,7246,2025-05-20,Case Study,3,Passed,49.66
2215,7248,2025-12-04,Managerial,2,Passed,75.07
2216,7251,2026-01-23,Managerial,3,Failed,87.53
2217,7261,2025-01-24,Technical,3,Failed,63.09
2218,7264,2025-08-20,HR,2,Passed,74.79
2219,7268,2025-03-09,Technical,1,Failed,42.02
2220,7276,2025-11-15,Technical,2,Passed,43.33
2221,7277,2025-09-26,Managerial,3,Failed,83.39
2222,7278,2025-04-18,HR,3,Failed,56.86
2223,7280,2025-10-10,Managerial,2,Failed,46.38
2224,7283,2025-07-24,HR,3,Passed,72.4
2225,7286,2025-11-28,Managerial,1,Passed,79.02
2226,7291,2025-03-21,Technical,2,Passed,45.8
2227,7292,2025-06-09,HR,1,Failed,45.61
2228,7299,2025-05-08,Case Study,1,Failed,91.73
2229,7301,2025-03-11,HR,1,Failed,61.97
2230,7303,2025-12-09,Technical,3,Passed,44.64
2231,7304,2026-01-24,Managerial,3,Passed,99.74
2232,7305,2025-08-23,HR,3,Passed,77.93
2233,7309,2025-11-08,HR,3,Failed,75.94
2234,7310,2025-05-17,Managerial,1,Passed,61.6
2235,7311,2025-07-16,Case Study,1,Passed,98.76
2236,7318,2025-06-04,HR,2,Failed,86.36
2237,7329,2025-03-16,HR,3,Failed,57.12
2238,7331,2025-12-29,HR,2,Passed,62.51
2239,7336,2025-10-20,HR,3,Passed,64.38
2240,7340,2025-03-21,HR,3,Passed,49.72
2241,7341,2025-03-29,Case Study,1,Passed,76.84
2242,7345,2025-10-07,Technical,3,Passed,41.61
2243,7353,2025-05-13,Case Study,3,Passed,80.18
2244,7358,2025-09-11,HR,3,Passed,82.32
2245,7361,2025-07-22,Case Study,3,Passed,96.2
2246,7362,2025-09-11,Technical,3,Passed,88.51
2247,7364,2025-09-19,Managerial,3,Passed,83.44
2248,7368,2025-06-08,Case Study,1,Passed,95.43
2249,7370,2025-07-18,HR,3,Passed,96.67
2250,7372,2025-06-08,HR,2,Failed,85.35
2251,7374,2025-08-16,Case Study,1,Failed,76.93
2252,7379,2025-10-16,HR,3,Passed,61.05
2253,7387,2025-01-15,Managerial,3,Failed,98.27
2254,7398,2025-02-13,Technical,2,Failed,43.52
2255,7402,2025-11-27,Case Study,2,Passed,78.02
2256,7404,2025-11-13,Technical,1,Failed,67.24
2257,7406,2025-10-10,Technical,3,Passed,69.59
2258,7407,2025-12-11,Managerial,2,Failed,70.41
2259,7410,2025-04-21,Technical,3,Failed,64.77
2260,7411,2025-03-01,HR,3,Failed,43.44
2261,7412,2025-04-11,Managerial,1,Passed,66.05
2262,7413,2025-03-04,Technical,2,Passed,44.97
2263,7414,2025-08-26,Technical,1,Failed,59.48
2264,7415,2025-06-10,HR,2,Passed,99.6
2265,7418,2025-08-15,HR,1,Failed,89.49
2266,7421,2025-02-26,Technical,1,Failed,88.6
2267,7423,2025-03-08,Technical,1,Passed,62.42
2268,7425,2025-10-29,Technical,3,Passed,49.41
2269,7426,2025-02-17,HR,2,Passed,79.48
2270,7432,2026-01-17,Managerial,1,Passed,48.15
2271,7447,2025-09-06,Managerial,2,Passed,40.98
2272,7455,2025-02-27,Technical,1,Failed,98.04
2273,7456,2025-05-08,Technical,2,Passed,40.43
2274,7460,2025-03-11,Technical,3,Passed,94.82
2275,7461,2025-09-05,Technical,2,Failed,64.66
2276,7463,2025-05-03,Technical,3,Failed,54.21
2277,7474,2025-12-28,Case Study,3,Failed,57.73
2278,7475,2025-06-20,Managerial,2,Passed,99.65
2279,7481,2025-05-23,Technical,1,Passed,71.99
2280,7487,2025-09-21,Technical,2,Passed,52.11
2281,7490,2025-01-25,Managerial,3,Passed,78.54
2282,7494,2025-08-24,Case Study,1,Failed,65.1
2283,7497,2025-09-02,Technical,1,Passed,65.33
2284,7498,2025-06-02,HR,1,Passed,75.07
2285,7500,2025-12-12,Technical,1,Passed,70.67
2286,7501,2025-04-22,Technical,1,Passed,68.97
2287,7508,2025-07-25,HR,1,Failed,45.58
2288,7512,2025-11-05,HR,2,Passed,53.08
2289,7513,2025-07-07,HR,2,Passed,80.8
2290,7525,2025-06-12,Technical,1,Passed,55.78
2291,7526,2025-10-02,HR,1,Failed,42.35
2292,7527,2025-04-12,Managerial,3,Passed,59.15
2293,7529,2025-02-03,Case Study,1,Passed,64.12
2294,7530,2025-04-24,HR,3,Passed,73.39
2295,7531,2025-07-24,Case Study,3,Failed,80.93
2296,7543,2025-02-21,Case Study,2,Failed,54.4
2297,7544,2025-08-22,HR,3,Passed,83.74
2298,7550,2025-01-29,Managerial,2,Passed,96.07
2299,7552,2025-03-08,Technical,2,Failed,49.11
2300,7553,2025-12-06,Managerial,3,Failed,84.63
2301,7556,2025-04-13,HR,3,Failed,74.33
2302,7560,2025-12-09,Case Study,2,Failed,68.02
2303,7562,2025-06-30,Technical,1,Passed,64.67
2304,7564,2025-02-01,HR,1,Failed,47.47
2305,7573,2025-10-18,HR,2,Failed,57.55
2306,7579,2025-07-02,Case Study,3,Passed,79.01
2307,7580,2025-07-23,Managerial,2,Failed,52.42
2308,7583,2025-01-20,Managerial,1,Passed,55.44
2309,7586,2025-11-12,HR,2,Passed,58.2
2310,7594,2025-12-21,Managerial,2,Passed,57.5
2311,7599,2025-12-19,Managerial,2,Failed,68.78
2312,7611,2025-06-04,Case Study,2,Passed,89.61
2313,7620,2025-01-28,Case Study,2,Passed,98.71
2314,7628,2025-11-18,HR,3,Passed,90.77
2315,7635,2025-11-11,Case Study,2,Failed,59.41
2316,7639,2025-03-31,HR,1,Passed,55.43
2317,7644,2025-05-31,Technical,1,Passed,68.46
2318,7646,2025-02-21,Managerial,2,Passed,85.96
2319,7647,2025-12-28,Case Study,1,Passed,86.41
2320,7648,2026-01-03,HR,3,Passed,59.89
2321,7649,2025-02-20,Technical,2,Failed,60.74
2322,7650,2025-07-25,Case Study,2,Failed,92.83
2323,7671,2025-05-11,Technical,2,Passed,51.57
2324,7676,2025-01-17,Technical,1,Passed,66.41
2325,7684,2025-08-08,HR,2,Passed,47.82
2326,7686,2025-05-06,Case Study,2,Passed,80.89
2327,7688,2025-02-09,Technical,1,Passed,74.61
2328,7689,2025-06-22,Technical,2,Failed,41.53
2329,7691,2025-07-26,HR,1,Passed,91.2
2330,7694,2025-07-02,Case Study,2,Failed,49.65
2331,7700,2025-10-10,Technical,1,Failed,42.43
2332,7702,2025-11-13,HR,2,Passed,69.43
2333,7706,2025-07-12,Technical,2,Passed,83.95
2334,7708,2025-12-31,HR,2,Failed,47.05
2335,7710,2025-07-14,Technical,2,Passed,87.96
2336,7711,2025-04-25,Managerial,3,Passed,42.93
2337,7716,2025-06-19,Managerial,3,Passed,93.11
2338,7718,2025-04-13,Technical,2,Passed,81.66
2339,7725,2025-06-28,Technical,3,Passed,53.31
2340,7729,2025-11-28,Technical,2,Failed,78.19
2341,7731,2025-07-24,Technical,3,Passed,76.82
2342,7732,2025-01-30,Managerial,1,Passed,85.36
2343,7740,2025-07-24,Technical,3,Failed,41.41
2344,7742,2025-09-15,Case Study,2,Passed,74.61
2345,7747,2025-06-05,HR,1,Failed,90.22
2346,7749,2025-10-18,HR,2,Passed,53.46
2347,7754,2025-05-19,Technical,1,Passed,46.14
2348,7756,2025-10-29,Case Study,3,Failed,54.34
2349,7763,2025-11-09,HR,3,Passed,41.96
2350,7765,2025-09-30,Technical,2,Passed,90.21
2351,7767,2025-04-14,Managerial,1,Failed,92.58
2352,7775,2025-09-21,HR,3,Passed,68.47
2353,7777,2025-01-26,Managerial,1,Passed,93.86
2354,7781,2025-06-27,HR,1,Passed,53.14
2355,7783,2025-08-06,Technical,3,Passed,50.01
2356,7784,2025-06-13,Managerial,2,Passed,95.69
2357,7786,2025-06-28,Technical,2,Failed,69.93
2358,7791,2025-11-28,Technical,2,Failed,53.06
2359,7793,2025-12-10,Technical,2,Passed,82.12
2360,7795,2026-01-10,Managerial,3,Passed,68.7
2361,7799,2025-05-20,Technical,2,Failed,64.47
2362,7805,2025-06-22,HR,1,Passed,62.62
2363,7808,2025-11-07,Technical,3,Passed,75.01
2364,7812,2025-06-14,HR,2,Passed,85.04
2365,7815,2025-05-06,Case Study,2,Failed,59.86
2366,7821,2025-09-20,Managerial,1,Passed,52.58
2367,7824,2025-03-09,Technical,1,Passed,41.08
2368,7831,2025-06-19,Case Study,2,Passed,59.47
2369,7836,2025-03-20,Technical,3,Failed,71.47
2370,7840,2025-12-05,HR,3,Passed,43.92
2371,7841,2025-02-23,Case Study,3,Failed,46.47
2372,7842,2025-06-08,Managerial,1,Passed,98.14
2373,7844,2025-12-26,Technical,3,Passed,50.29
2374,7845,2025-10-17,HR,1,Passed,80.09
2375,7856,2025-03-06,HR,2,Passed,94.09
2376,7857,2025-12-24,Case Study,1,Passed,79.23
2377,7861,2025-06-24,Technical,2,Passed,48.44
2378,7862,2025-12-07,Technical,1,Failed,73.48
2379,7864,2025-03-25,Case Study,2,Failed,70.68
2380,7867,2025-05-09,Managerial,1,Passed,49.36
2381,7870,2025-09-01,HR,3,Failed,62.76
2382,7871,2025-11-25,Technical,1,Failed,73.71
2383,7873,2025-04-19,Case Study,1,Failed,68.11
2384,7885,2025-07-26,Managerial,3,Passed,57.22
2385,7886,2025-04-09,Technical,2,Failed,48.54
2386,7893,2025-11-21,HR,2,Passed,94.4
2387,7894,2025-08-08,Case Study,1,Failed,45.6
2388,7897,2025-08-05,Technical,1,Passed,59.62
2389,7898,2025-11-30,HR,1,Failed,95.2
2390,7899,2025-06-21,HR,2,Passed,47.61
2391,7903,2025-10-13,Technical,3,Passed,64.99
2392,7905,2025-06-13,Managerial,3,Passed,85.53
2393,7910,2025-09-14,Managerial,2,Failed,91.05
2394,7913,2025-08-05,Technical,1,Failed,79.92
2395,7914,2025-01-25,Managerial,2,Failed,88.1
2396,7919,2025-05-13,Managerial,2,Passed,90.39
2397,7920,2025-05-27,HR,2,Passed,56.11
2398,7921,2025-09-21,HR,3,Failed,73.13
2399,7924,2025-04-21,Technical,3,Failed,70.55
2400,7925,2025-02-07,Technical,3,Failed,79.26
2401,7929,2025-06-13,HR,2,Passed,97.91
2402,7931,2025-07-23,Managerial,1,Passed,99.14
2403,7933,2025-10-08,Case Study,2,Failed,72.68
2404,7934,2025-09-13,Technical,2,Passed,54.76
2405,7936,2025-11-04,HR,3,Passed,44.23
2406,7955,2025-12-24,Technical,2,Passed,82.21
2407,7956,2025-11-01,Technical,1,Failed,72.48
2408,7960,2025-07-11,Managerial,3,Failed,73.21
2409,7974,2025-02-18,HR,1,Failed,91.01
2410,7979,2025-05-13,Case Study,2,Passed,93.91
2411,7983,2026-01-10,Managerial,1,Passed,47.13
2412,7987,2025-12-29,Case Study,1,Failed,75.59
2413,7988,2025-06-25,Case Study,1,Passed,46.39
2414,7993,2025-04-22,Technical,3,Failed,55.54
2415,7996,2025-04-13,Case Study,2,Passed,51.77
2416,7997,2025-01-31,Case Study,2,Passed,78.37
2417,7998,2025-02-21,Managerial,3,Failed,61.01
2418,7999,2025-05-16,Technical,2,Passed,46.23
2419,8000,2025-11-05,Managerial,1,Passed,45.86
2420,8004,2025-10-11,Case Study,2,Failed,98.29
2421,8008,2025-08-09,Technical,2,Passed,67.48
2422,8009,2025-04-27,Managerial,3,Failed,64.16
2423,8010,2025-12-22,Case Study,1,Passed,67.08
2424,8014,2025-05-25,Case Study,1,Passed,54.17
2425,8016,2025-12-10,Technical,3,Failed,74.27
2426,8017,2025-09-25,Case Study,3,Failed,92.81
2427,8019,2025-10-01,Case Study,1,Failed,85.98
2428,8022,2025-03-26,HR,2,Failed,79.85
2429,8027,2025-09-28,Case Study,1,Passed,43.8
2430,8033,2025-07-10,HR,1,Passed,75.52
2431,8035,2025-06-19,HR,3,Failed,42.78
2432,8040,2025-06-10,HR,1,Passed,63.32
2433,8041,2025-10-27,Case Study,3,Passed,59.33
2434,8042,2025-09-05,HR,1,Passed,68.61
2435,8043,2025-08-15,Technical,1,Failed,63.34
2436,8044,2025-12-05,Case Study,1,Failed,92.53
2437,8045,2025-02-02,Technical,3,Passed,61.49
2438,8055,2025-05-01,Case Study,3,Failed,90.38
2439,8056,2025-10-06,Case Study,2,Passed,46.4
2440,8058,2025-03-18,HR,1,Passed,95.17
2441,8065,2025-09-05,Managerial,3,Passed,92.64
2442,8069,2025-12-14,Technical,3,Passed,76.63
2443,8071,2025-09-24,Managerial,2,Passed,40.67
2444,8073,2025-03-13,Managerial,2,Passed,87.37
2445,8076,2025-06-20,Case Study,3,Failed,51.99
2446,8078,2025-11-13,Managerial,2,Passed,53.15
2447,8079,2025-10-20,Managerial,1,Passed,63.71
2448,8085,2025-10-02,Case Study,2,Passed,66.82
2449,8088,2025-09-23,Managerial,3,Passed,61.48
2450,8090,2025-02-11,HR,3,Passed,74.71
2451,8093,2025-11-14,HR,1,Failed,44.34
2452,8094,2026-01-05,Case Study,1,Passed,78.28
2453,8095,2025-10-27,Managerial,2,Passed,68.52
2454,8097,2025-05-17,HR,1,Passed,55.81
2455,8098,2025-03-27,Managerial,3,Failed,51.07
2456,8108,2025-04-29,Technical,3,Passed,74.07
2457,8109,2025-10-05,Case Study,2,Passed,98.45
2458,8111,2026-01-03,Case Study,1,Passed,86.61
2459,8112,2025-03-24,Technical,3,Passed,61.55
2460,8113,2025-06-23,HR,1,Passed,94.58
2461,8114,2025-09-08,Managerial,3,Failed,52.45
2462,8116,2025-11-03,HR,2,Passed,50.73
2463,8118,2025-04-28,HR,3,Passed,83.11
2464,8121,2025-11-29,HR,2,Failed,99.6
2465,8122,2025-09-16,HR,3,Passed,77.85
2466,8125,2025-04-30,Technical,2,Failed,52.5
2467,8131,2025-04-06,Technical,3,Failed,42.04
2468,8134,2025-03-03,Technical,1,Failed,42.07
2469,8135,2025-11-05,Managerial,2,Passed,97.69
2470,8136,2025-03-13,Case Study,3,Passed,97.31
2471,8148,2025-09-07,Managerial,1,Passed,61.75
2472,8150,2025-11-12,Technical,3,Passed,83.89
2473,8151,2025-12-20,Managerial,2,Passed,79.54
2474,8158,2025-06-25,Case Study,3,Passed,71.01
2475,8161,2025-05-05,Managerial,2,Passed,90.61
2476,8163,2025-05-18,Managerial,1,Passed,58.64
2477,8166,2025-08-15,HR,2,Passed,50.78
2478,8167,2025-04-29,Case Study,2,Failed,84.36
2479,8169,2025-03-02,Technical,2,Failed,56.12
2480,8172,2025-06-11,HR,1,Passed,85.49
2481,8173,2026-01-12,Case Study,2,Passed,57.23
2482,8174,2025-03-16,Technical,3,Failed,55.33
2483,8175,2025-02-13,Managerial,2,Passed,74.26
2484,8176,2025-10-24,Managerial,1,Passed,42.01
2485,8178,2025-09-27,Technical,3,Passed,59.78
2486,8180,2026-01-13,HR,2,Failed,86.39
2487,8181,2025-04-05,Case Study,2,Passed,77.22
2488,8183,2025-09-04,Managerial,2,Passed,73.9
2489,8186,2025-11-01,Technical,2,Passed,75.32
2490,8197,2025-07-27,Technical,2,Passed,84.25
2491,8199,2025-10-27,Managerial,3,Passed,72.91
2492,8201,2025-10-23,HR,1,Failed,83.51
2493,8214,2025-11-24,Technical,3,Failed,47.1
2494,8216,2025-12-09,Managerial,2,Failed,90.63
2495,8217,2025-10-30,Technical,1,Passed,51.03
2496,8221,2025-02-17,Case Study,1,Passed,72.58
2497,8222,2025-10-10,Technical,2,Failed,56.67
2498,8224,2025-06-01,HR,2,Passed,73.82
2499,8226,2025-03-11,Case Study,1,Failed,61.15
2500,8230,2025-02-16,Managerial,1,Failed,51.71
2501,8231,2025-03-04,Technical,1,Failed,84.64
2502,8233,2025-04-29,Case Study,3,Passed,87.43
2503,8241,2025-01-26,Managerial,1,Failed,81.06
2504,8243,2025-11-16,HR,1,Passed,44.36
2505,8253,2025-07-21,Managerial,2,Passed,84.91
2506,8256,2025-09-27,Managerial,2,Passed,40.17
2507,8259,2025-10-15,Case Study,1,Passed,71.28
2508,8262,2025-07-05,HR,3,Passed,52.88
2509,8265,2025-05-15,Case Study,3,Passed,89.81
2510,8270,2025-03-14,HR,3,Passed,73.21
2511,8278,2025-02-21,Managerial,3,Passed,99.75
2512,8279,2025-02-28,HR,2,Passed,44.37
2513,8280,2025-05-19,Case Study,1,Failed,85.07
2514,8286,2025-08-13,HR,1,Passed,72.51
2515,8293,2026-01-19,Case Study,1,Failed,40.84
2516,8295,2025-06-29,Managerial,3,Failed,72.46
2517,8299,2025-07-23,Case Study,3,Failed,77.53
2518,8302,2025-12-22,Technical,1,Passed,92.03
2519,8304,2025-04-03,Case Study,1,Passed,79.67
2520,8305,2025-09-20,Managerial,2,Failed,41.96
2521,8306,2025-06-08,HR,3,Passed,89.31
2522,8309,2025-07-24,Managerial,3,Passed,93.06
2523,8312,2025-02-18,Case Study,3,Passed,86.05
2524,8317,2025-02-12,HR,3,Failed,74.11
2525,8324,2025-01-09,Technical,3,Passed,74.01
2526,8327,2025-11-16,HR,3,Failed,93.67
2527,8330,2025-05-24,Technical,1,Failed,89.92
2528,8333,2025-09-12,Managerial,1,Failed,85.97
2529,8337,2025-08-12,HR,3,Failed,60.13
2530,8346,2025-07-13,Case Study,3,Passed,95.37
2531,8347,2025-11-29,Case Study,3,Passed,56.22
2532,8353,2025-04-03,Technical,2,Passed,80.91
2533,8362,2025-12-20,HR,1,Passed,61.22
2534,8364,2025-08-18,HR,2,Passed,52.13
2535,8365,2025-03-10,Case Study,3,Failed,48.55
2536,8366,2025-02-08,Case Study,2,Passed,83.04
2537,8367,2025-10-15,HR,1,Failed,40.89
2538,8370,2025-06-07,Case Study,2,Failed,73.16
2539,8372,2025-10-05,HR,1,Failed,97.44
2540,8374,2025-02-26,Technical,1,Failed,43.18
2541,8375,2025-02-15,Managerial,2,Failed,49.93
2542,8378,2025-09-09,HR,3,Passed,53.29
2543,8379,2025-10-10,Case Study,1,Passed,54.48
2544,8386,2026-01-22,Managerial,3,Passed,74.64
2545,8390,2025-10-19,Case Study,2,Passed,76.35
2546,8392,2025-11-21,Case Study,3,Failed,44.29
2547,8396,2025-11-30,Case Study,1,Passed,61.98
2548,8399,2025-05-06,HR,2,Passed,81.98
2549,8406,2025-12-18,HR,1,Passed,79.2
2550,8409,2025-09-14,Technical,3,Passed,74.89
2551,8410,2025-11-21,Technical,2,Passed,83.7
2552,8417,2025-03-07,HR,2,Failed,93.45
2553,8420,2025-07-18,Technical,1,Passed,40.81
2554,8421,2025-09-19,Technical,3,Passed,98.06
2555,8422,2025-05-18,HR,3,Passed,92.04
2556,8423,2025-03-09,HR,1,Failed,42.61
2557,8428,2025-05-23,Technical,2,Failed,41.2
2558,8432,2025-02-01,Technical,2,Passed,96.58
2559,8434,2025-04-01,Case Study,3,Failed,70.61
2560,8438,2025-05-23,Technical,3,Failed,96.51
2561,8440,2025-06-26,Case Study,2,Passed,82.3
2562,8442,2025-10-12,Technical,3,Passed,61.5
2563,8449,2025-06-18,HR,2,Passed,55.92
2564,8453,2025-02-21,HR,1,Failed,82.38
2565,8454,2025-10-01,Technical,2,Passed,52.02
2566,8455,2025-09-30,Managerial,1,Passed,62.35
2567,8459,2025-12-20,Managerial,2,Passed,65.99
2568,8462,2026-01-04,Technical,3,Passed,62.68
2569,8467,2025-04-22,Managerial,1,Failed,95.74
2570,8468,2025-06-04,Case Study,1,Passed,54.88
2571,8474,2025-02-01,Case Study,1,Passed,43.4
2572,8478,2025-01-19,HR,2,Passed,70.87
2573,8482,2025-03-09,HR,1,Failed,40.55
2574,8487,2025-12-21,Technical,3,Passed,77.05
2575,8496,2025-02-01,Managerial,1,Passed,71.0
2576,8497,2025-03-24,HR,2,Passed,79.43
2577,8498,2025-12-21,Managerial,1,Failed,43.43
2578,8501,2025-10-18,Technical,2,Passed,62.05
2579,8502,2026-01-13,HR,2,Passed,71.05
2580,8505,2025-10-19,Case Study,1,Failed,76.34
2581,8507,2025-02-17,Technical,3,Passed,78.29
2582,8514,2025-04-07,Case Study,2,Failed,89.81
2583,8515,2025-02-14,Case Study,3,Passed,71.75
2584,8519,2025-08-02,Managerial,1,Passed,65.05
2585,8523,2025-11-21,Case Study,3,Failed,98.36
2586,8526,2025-06-07,Case Study,1,Failed,62.99
2587,8529,2025-06-02,Case Study,3,Passed,71.26
2588,8530,2025-06-16,Case Study,3,Passed,47.07
2589,8534,2025-01-24,Managerial,3,Passed,46.0
2590,8537,2025-07-03,Managerial,3,Passed,52.69
2591,8541,2025-08-09,Technical,1,Passed,61.01
2592,8542,2025-09-01,HR,2,Passed,95.04
2593,8545,2025-12-10,Technical,1,Failed,88.24
2594,8546,2025-09-26,Managerial,3,Failed,51.56
2595,8553,2025-06-16,Case Study,1,Passed,41.77
2596,8555,2025-09-18,Technical,2,Failed,79.79
2597,8556,2025-05-07,Case Study,2,Passed,93.16
2598,8566,2026-01-11,Case Study,1,Failed,59.19
2599,8572,2025-04-13,Technical,3,Passed,49.67
2600,8575,2025-09-02,Technical,3,Failed,46.54
2601,8577,2025-09-03,Technical,1,Passed,59.66
2602,8590,2025-03-06,Technical,1,Passed,57.35
2603,8592,2025-03-27,Technical,3,Passed,99.09
2604,8594,2025-12-28,Managerial,1,Passed,90.92
2605,8599,2025-08-01,HR,1,Failed,86.38
2606,8600,2025-04-18,HR,2,Passed,53.41
2607,8603,2025-04-29,Technical,1,Passed,40.91
2608,8607,2025-10-12,Case Study,2,Passed,56.84
2609,8608,2025-03-09,Technical,2,Passed,75.74
